destination,place_type_searched,place_id,place_name,formatted_address,latitude,longitude,rating,user_rating_count,price_level,google_maps_url,types
"Bali, Indonesia",lodging,ChIJe_6H9bIm0i0RL-r2VL3S37Y,Pondok Bali Raden Kawan Home Stay,"J52P+P9F, Tua, Marga, Tabanan Regency, Bali 82191, Indonesia",-8.3981851,115.18593659999998,5.0,40.0,,https://maps.google.com/?cid=13177482745325480495&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJfQgSvukn0i0RhT8HgGvhH7k,Kubu Pinge,"J58J+26R, Jl. Banjar Pinge, Tua, Kec. Marga, Kabupaten Tabanan, Bali 82191, Indonesia",-8.3857451,115.18003069999999,4.8,17.0,,https://maps.google.com/?cid=13339628473120407429&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bed_and_breakfast, lodging, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJ9f____8j0i0RpmGQHRIuA-c,OYO 92825 Kamar Lombok,"83361, Perum. Pemda Lobar, Beleke, Central Perean, Marga, Tabanan Regency, Bali 83361, Indonesia",-8.409518,115.18891599999999,1.0,1.0,,https://maps.google.com/?cid=16646199303031775654&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJ52HWJdQj0i0R4_CXCwfRmMM,Villa Vastu,"Jl. Banjar Satung. Kec. Payangan, Buahan, Gianyar, Kabupaten Gianyar, Bali 80572, Indonesia",-8.410029999999999,115.23086479999999,4.4,39.0,,https://maps.google.com/?cid=14094244862045450467&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, service, establishment"
"Bali, Indonesia",lodging,ChIJh1rg__8j0i0R0KI0_1H5LiU,Pink Coco Bali Hotel,"Jalan. Melasti Labuan SaidPadang-Padang Beach Bali, Tua, Marga, Tabanan Regency, Bali 82191, Indonesia",-8.409519999999999,115.18900000000001,5.0,5.0,,https://maps.google.com/?cid=2679352958901330640&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJr7-GBQAh0i0RxQvJxmPOjAw,KOS SINAR CAHAYA LESTARI,"Jl. Mekarsari - Baturiti Bedugul perumahan No.1, Mekarsari, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.3762851,115.19411429999998,5.0,11.0,,https://maps.google.com/?cid=904324553126775749&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJJ5iRTgAh0i0RdINEU7UGySo,MITRANENY HOMESTAY & RESTO,"Jl. Baturiti - Mekarsari No.17, Mekarsari, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.3784142,115.19427869999998,5.0,43.0,,https://maps.google.com/?cid=3083002795767661428&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJ3U6jgIAh0i0RDHNj3hMP9Z8,Pondok Peneng,"Mekarsari, Baturiti, Tabanan Regency, Bali 82191, Indonesia",-8.381489499999999,115.19241679999998,5.0,13.0,,https://maps.google.com/?cid=11526135399334507276&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"farmstay, lodging, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJV3eDIQAj0i0R7Cg_DReswPw,Anvaya hotel,"H5RQ+5HV, Tua, Marga, Tabanan Regency, Bali 82191, Indonesia",-8.4095178,115.18891599999999,,,,https://maps.google.com/?cid=18212746108092754156&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJl3vrnaQl0i0RKkWd4OmOApw,Kost Binar,"Kost Binar ,Cau Tua, Jl. Raya Marga-Apuan, Tua, Kec. Marga, Kabupaten Tabanan, Bali 82191, Indonesia",-8.4162154,115.17768079999998,5.0,7.0,,https://maps.google.com/?cid=11241704755017106730&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hostel, lodging, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJb25iEpAx0i0RAvwFey3QWFY,Rumah Kayu Mataraja Villa,"Jl. Jurusan Tua, Perean, Kec. Marga, Kabupaten Tabanan, Bali 82181, Indonesia",-8.4153583,115.1840011,4.0,9.0,,https://maps.google.com/?cid=6221951778968435714&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"private_guest_room, lodging, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJXfZP2tYg0i0RUaM-yoiFiXs,Leke Leke Waterfall,"Kerobokan, Mekarsari, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.366982499999999,115.1982865,4.5,3585.0,,https://maps.google.com/?cid=8901792961029645137&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJqY3rbqsm0i0RaRCP8rUVSqw,Bayan Ancient Tree,"H5VP+9QF, Tua, Marga, Tabanan Regency, Bali 82191, Indonesia",-8.4065528,115.18692,4.8,1243.0,,https://maps.google.com/?cid=12414759194002919529&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJhwAqoysh0i0R70f2yLfD06s,Secret Garden Village,"Jl. Raya Denpasar Bedugul No.Km. 36, Mekarsari, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.3726635,115.1932669,4.6,5569.0,,https://maps.google.com/?cid=12381454994689640431&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, wedding_venue, cafe, cosmetics_store, event_venue, store, restaurant, food, point_of_interest, service, establishment"
"Bali, Indonesia",tourist_attraction,ChIJs4ZRZTAh0i0R4UCiWqhx6xk,Cocoa Land Bali,"Jl Raya Denpasar Bedugul, Mekarsari, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.37801,115.19461139999999,4.6,787.0,,https://maps.google.com/?cid=1867711438364229857&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, shopping_mall, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJ0wc2QtEn0i0RIj-sp3iCImM,Wisata Kayu Putih,"H5VP+CR8, Tua, Marga, Tabanan Regency, Bali 82191, Indonesia",-8.4064692,115.18708880000001,4.8,433.0,,https://maps.google.com/?cid=7143415413683797794&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJpbnawQ8k0i0RJTv8TvDDYk0,Cau Chocolates,"Jl. Raya Marga-Apuan, Cau, Kec. Marga, Kabupaten Tabanan, Bali 82191, Indonesia",-8.4199129,115.1785835,4.6,736.0,,https://maps.google.com/?cid=5576234725522815781&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"chocolate_factory, tourist_attraction, dessert_shop, confectionery, food_store, store, food, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJS5gb5Gol0i0RfmmO2m_ewFw,Desa Coklat Bali,"Jl. Raya Marga-Apuan, Tua, Kec. Marga, Kabupaten Tabanan, Bali 82191, Indonesia",-8.4191509,115.17939709999999,4.6,339.0,,https://maps.google.com/?cid=6683586419007318398&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJiQ4XSPcn0i0RUWXQ8hWDMJY,Eka Tirta Natural Hot Spring,"J5H8+6CJ, Jl. Raya Apuan Senganan - Baturiti, Apuan, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.371906,115.1660008,3.7,101.0,,https://maps.google.com/?cid=10822294034862597457&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJU-tl2bcm0i0RwNe4LQjhgzQ,DESA WISATA PINGE,"J55H+VJF, Pinge Baru, Kec. Marga, Kabupaten Tabanan, Bali 82181, Indonesia",-8.390309199999999,115.17903290000001,4.6,276.0,,https://maps.google.com/?cid=3784115537164425152&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJOYIshk4h0i0Rcdl9Bh4Ct7E,Twin waterfall Lipah Petang,"J6C5+CX4, Jl. Lipah, Petang, Kec. Petang, Kabupaten Badung, Bali 80353, Indonesia",-8.378979,115.209964,4.3,64.0,,https://maps.google.com/?cid=12805706393432480113&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJLVf-B-wn0i0RjjtHrAd93II,Desa Bunutin,"Banjar bunutin, Payangan, Kec. Marga, Kabupaten Tabanan, Bali 82191, Indonesia",-8.3993665,115.17442930000001,4.8,16.0,,https://maps.google.com/?cid=9429549191715568526&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJGW9g1q8j0i0RddCoD5Rs--g,True Bali Experience,"Jl. Tukad Ayung XI, Carangsari, Kec. Petang, Kabupaten Badung, Bali 80353, Indonesia",-8.432865699999999,115.2272833,4.1,69.0,,https://maps.google.com/?cid=16788131419127337077&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJeZsI5Ckn0i0RiRtBkAlXH8k,Laduma Pinge,"J58J+26R, Jl. Banjar Pinge, Tua, Kec. Marga, Kabupaten Tabanan, Bali 82191, Indonesia",-8.3848784,115.18051989999998,4.7,48.0,,https://maps.google.com/?cid=14492397824488053641&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJVy3Oo3cj0i0R0SruhNkp61A,La forêt des singes,"H5RQ+5HV, Tua, Marga, Tabanan Regency, Bali 82191, Indonesia",-8.4095178,115.18891599999999,4.7,6.0,,https://maps.google.com/?cid=5830800156776082129&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJqdM2dhIh0i0RYZknu1ZrAcU,Bidadari Ayung Petang Waterfall,"J68F+HQ4, Petang, Badung Regency, Bali 80353, Indonesia",-8.3836143,115.22444709999998,3.9,38.0,,https://maps.google.com/?cid=14195745520699808097&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJM6JMalAl0i0RK3em1_CaknI,Duaji Waterfall,"H56Q+WHV, Perean, Baturiti, Tabanan Regency, Bali 80351, Indonesia",-8.438289,115.18861799999999,3.0,6.0,,https://maps.google.com/?cid=8255831426124379947&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJQyzNCN0m0i0RR7SV-4DctTA,Banjar Keridan Village,"Unnamed Road, J5C8+HWM, Senganan, Kec. Penebel, Kabupaten Tabanan, Bali 82191, Indonesia",-8.378542,115.167295,4.5,37.0,,https://maps.google.com/?cid=3509953931139986503&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJbTT-MIoh0i0RES2To3CB0pg,"Br. Kerobokan, Mekarsari, Baturiti, Tabanan.","Banjar Kerobokan, Mekarsari, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.3662996,115.1965397,4.7,43.0,,https://maps.google.com/?cid=11012006359654935825&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJaZAEoREn0i0RSpVSLNVbsP0,Beautiful big tree,"H5VP+8P6, Jl. Bikes Only, Tua, Kec. Marga, Kabupaten Tabanan, Bali 82191, Indonesia",-8.4067121,115.18677609999999,5.0,5.0,,https://maps.google.com/?cid=18280211858626614602&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJnVs2c2oh0i0Rg-JOeZR9WTA,Temacun waterfall,"J694+X9, Mekarsari, Baturiti, Tabanan Regency, Bali 82191, Indonesia",-8.380099999999999,115.2059596,3.4,8.0,,https://maps.google.com/?cid=3483953863391634051&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJqU_DoUtDXz4RxC8gnP8G_Ss,The Museum of the Future,67CP+H4Q - Sheikh Zayed Rd - Trade Center Second - Dubai - United Arab Emirates,25.219203399999998,55.2819328,4.4,53808.0,,https://maps.google.com/?cid=3169697407644479428&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"museum, restaurant, point_of_interest, store, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJs1e96-1CXz4R4hbvD9mPqis,voco Dubai by IHG,Plot 49 Sheikh Zayed Rd - Trade Center First - Trade Centre District - Dubai - United Arab Emirates,25.2234359,55.2824448,4.7,16951.0,,https://maps.google.com/?cid=3146485452109715170&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, fitness_center, swimming_pool, lodging, business_center, gym, restaurant, sports_activity_location, point_of_interest, health, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJoZbRg4lpXz4R2odu0g1lwGY,Fairmont Dubai,Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates,25.2263862,55.284387100000004,4.7,13831.0,,https://maps.google.com/?cid=7404028897436534746&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, restaurant, point_of_interest, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJUReYjsZpXz4RF3jSb9VMW7I,Dubai Bowling Center,"Al Quoz 1, Meydan Rd - Al Qouz First - Al Quoz - Dubai - United Arab Emirates",25.1750643,55.2558094,4.2,5503.0,,https://maps.google.com/?cid=12851950441219651607&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bowling_alley, video_arcade, amusement_center, event_venue, restaurant, sports_complex, sports_activity_location, point_of_interest, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJZTweiZFCXz4RdaYGx-3ktrA,Zuma Dubai,"Podium Level, Gate Village - 06 Al Mustaqbal St - Zaa'beel Second - DIFC - Dubai - United Arab Emirates",25.213935,55.2833272,4.4,4403.0,PRICE_LEVEL_VERY_EXPENSIVE,https://maps.google.com/?cid=12733616706334140021&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"japanese_restaurant, bar, restaurant, point_of_interest, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJrQ_o4jppXz4Rp4NSYUK9C2c,ADNOC Service Station | Business Bay (535),Business Bay - Dubai - United Arab Emirates,25.189722699999997,55.283639699999995,3.6,377.0,,https://maps.google.com/?cid=7425236503448683431&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"gas_station, sandwich_shop, convenience_store, snack_bar, pastry_shop, dessert_shop, bakery, meal_takeaway, deli, confectionery, service, restaurant, point_of_interest, food_store, store, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJazfgzr5DXz4R_kaDWfwv9I0,Bâoli Dubai,J1 BEACH BAOLI - 2A St - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,25.226120700000003,55.256325399999994,4.5,2754.0,,https://maps.google.com/?cid=10228853414545278718&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, point_of_interest, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJlYcsb_dDXz4Rh3YArLLsh6A,Amazónico Dubai,DIFC Pavilion - زعبيل الثانية - DIFC - دبي - United Arab Emirates,25.215168,55.2825292,4.4,5181.0,,https://maps.google.com/?cid=11567474420058453639&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"latin_american_restaurant, restaurant, point_of_interest, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJc_qkbD5CXz4RjckbjFAB3eM,3Fils,Jumeirah Fishing Harbour - Shop 02 - 1 Al Urouba St - Jumeira First - Dubai - United Arab Emirates,25.210421,55.243188499999995,4.6,6314.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16419281261922339213&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"japanese_restaurant, sushi_restaurant, asian_restaurant, seafood_restaurant, restaurant, point_of_interest, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJrWlaLtJpXz4RhnyT5ooLr1k,Hotel Indigo Dubai Downtown by IHG,Marasi Dr - Business Bay - Dubai - United Arab Emirates,25.192295299999998,55.2872114,4.8,8709.0,,https://maps.google.com/?cid=6462396681501768838&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, wedding_venue, fitness_center, lodging, business_center, gym, event_venue, service, restaurant, sports_activity_location, point_of_interest, health, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJFViBXrNpXz4RfzrDERHbrKQ,Lazy Cat,Al QuozAl - Ghadeer Al Tair - Dubai - United Arab Emirates,25.1610485,55.267799499999995,4.5,3652.0,,https://maps.google.com/?cid=11866099984573348479&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, park, point_of_interest, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJfQZqMTJDXz4RAzXhbWHDkYE,CÉ LA VI,"Tower 2 - Level 54, Address Sky View Hotel - بوليفارد الشيخ محمد بن راشد - برج خليفة - دبي - United Arab Emirates",25.202026,55.270675499999996,4.5,7993.0,PRICE_LEVEL_VERY_EXPENSIVE,https://maps.google.com/?cid=9336458325738468611&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, asian_restaurant, point_of_interest, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJvxMwtCVDXz4RPnbslJqoA68,HuQQabaz Jumeirah,Jumeira St - Jumeirah - Jumeirah 2 - Dubai - United Arab Emirates,25.2050834,55.243338,4.6,8871.0,,https://maps.google.com/?cid=12611108763444475454&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hookah_bar, steak_house, lounge_bar, breakfast_restaurant, night_club, middle_eastern_restaurant, cafe, turkish_restaurant, live_music_venue, bar, event_venue, restaurant, point_of_interest, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJVwnlkYhCXz4RKUYX51DpC8M,AlSafadi Restaurant DIFC,127 Sheikh Zayed Rd - Trade Center Second - DIFC - Dubai - United Arab Emirates,25.207494,55.273544699999995,4.6,18623.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=14054583595823482409&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"lebanese_restaurant, family_restaurant, mediterranean_restaurant, brunch_restaurant, breakfast_restaurant, middle_eastern_restaurant, restaurant, point_of_interest, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJz-WME0VDXz4RN7Fy4RxO3sA,Sexy Fish Dubai,Innovation One - Level 11 - زعبيل الثانية - DIFC - دبي - United Arab Emirates,25.207343899999998,55.275588899999995,4.4,1660.0,,https://maps.google.com/?cid=13897631386060370231&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"asian_restaurant, restaurant, point_of_interest, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJM-vXh0BCXz4RfMbMjbTCTH8,Al Ijaza Cafeteria (Jumeira) كافتيريا الاجازة‎,Shop Number 1 - 1 Beach Road - near Mercato Shopping Mall - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,25.212940999999997,55.2485151,4.3,6100.0,PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=9172920621775767164&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"fast_food_restaurant, restaurant, point_of_interest, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJTQVL9ApDXz4R5Nl4JU9OEh4,Crowne Plaza Dubai Jumeirah by IHG,Awards Bldg - Al Mina St - opposite to Al Hudaiba - Al Hudaiba - Dubai - United Arab Emirates,25.240505,55.2754999,4.7,10105.0,,https://maps.google.com/?cid=2166880472556689892&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, fitness_center, swimming_pool, lodging, business_center, gym, bar, event_venue, service, restaurant, sports_activity_location, point_of_interest, health, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJU83PUI9DXz4R6_kiWuYyF7U,Al Beiruti Cafe DIFC,Innovations hub 1 - Al Sukook street - Zaa'beel Second - DIFC - Dubai - United Arab Emirates,25.207831499999998,55.2758324,4.8,4149.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=13048954410265410027&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"lebanese_restaurant, cafe, restaurant, point_of_interest, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJqbxCreVDXz4RhEOP8gN5xPQ,Gigi Rigolatto Dubai,J1 Beach - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,25.228090400000003,55.2575605,4.3,2386.0,,https://maps.google.com/?cid=17637355098551042948&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, point_of_interest, food, establishment"
"Dubai, United Arab Emirates",restaurant,ChIJ9Q0yV1BDXz4RVOAyE0vD6yY,Sirene by GAIA,J1 Beach - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,25.2267399,55.256707299999995,4.3,937.0,,https://maps.google.com/?cid=2804549920180330580&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"fine_dining_restaurant, restaurant, point_of_interest, food, establishment"
"Dubai, United Arab Emirates",bar,ChIJZTweiZFCXz4RdaYGx-3ktrA,Zuma Dubai,"Podium Level, Gate Village - 06 Al Mustaqbal St - Zaa'beel Second - DIFC - Dubai - United Arab Emirates",25.213935,55.2833272,4.4,4403.0,PRICE_LEVEL_VERY_EXPENSIVE,https://maps.google.com/?cid=12733616706334140021&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"japanese_restaurant, bar, restaurant, food, point_of_interest, establishment"
"Dubai, United Arab Emirates",bar,ChIJvxMwtCVDXz4RPnbslJqoA68,HuQQabaz Jumeirah,Jumeira St - Jumeirah - Jumeirah 2 - Dubai - United Arab Emirates,25.2050834,55.243338,4.6,8871.0,,https://maps.google.com/?cid=12611108763444475454&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hookah_bar, steak_house, breakfast_restaurant, turkish_restaurant, live_music_venue, middle_eastern_restaurant, lounge_bar, bar, night_club, event_venue, cafe, restaurant, food, point_of_interest, establishment"
"Dubai, United Arab Emirates",bar,ChIJTQVL9ApDXz4R5Nl4JU9OEh4,Crowne Plaza Dubai Jumeirah by IHG,Awards Bldg - Al Mina St - opposite to Al Hudaiba - Al Hudaiba - Dubai - United Arab Emirates,25.240505,55.2754999,4.7,10105.0,,https://maps.google.com/?cid=2166880472556689892&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, business_center, fitness_center, swimming_pool, gym, bar, event_venue, lodging, sports_activity_location, health, restaurant, food, service, point_of_interest, establishment"
